,0
history,24.692248612583228
recency,22.14902549049406
zip_code,11.63067208429969
channel,9.119265694609053
history_segment,8.964279772580538
newbie,8.816129525984426
womens,6.141734515089754
mens,5.020821341972206
treatment,3.4658229623869867
